Year,Stage,Input,Output,Cost
2057,proc,brine,lce,4.441358184738647
2057,proc,brine,loh,5.045353963933561
2057,proc,spod,lce,5.4251117891758724
2057,proc,spod,loh,4.441358184738647
2057,proc,clay,lce,3.1646485436859253
2057,proc,clay,loh,7.685575034665819
2058,proc,brine,lce,4.2298649378463296
2058,proc,brine,loh,4.805099013270057
2058,proc,spod,lce,5.166773132548449
2058,proc,spod,loh,4.2298649378463296
2058,proc,clay,lce,3.013950993986595
2058,proc,clay,loh,7.319595271110303
2059,proc,brine,lce,4.028442797948886
2059,proc,brine,loh,4.576284774542913
2059,proc,spod,lce,4.9207363167128095
2059,proc,spod,loh,4.028442797948886
2059,proc,clay,lce,2.870429518082472
2059,proc,clay,loh,6.9710431153431465
2060,proc,brine,lce,3.836612188522748
2060,proc,brine,loh,4.35836645194563
2060,proc,spod,lce,4.686415539726484
2060,proc,spod,loh,3.836612188522748
2060,proc,clay,lce,2.7337423981737827
2060,proc,clay,loh,6.639088681279186
2061,proc,brine,lce,3.6539163700216655
2061,proc,brine,loh,4.150825192329172
2061,proc,spod,lce,4.463252894977605
2061,proc,spod,loh,3.6539163700216655
2061,proc,clay,lce,2.6035641887369363
2061,proc,clay,loh,6.3229416012182735
2062,proc,brine,lce,3.4799203524015856
2062,proc,brine,loh,3.9531668498373063
2062,proc,spod,lce,4.250717042835814
2062,proc,spod,loh,3.4799203524015856
2062,proc,clay,lce,2.4795849416542244
2062,proc,clay,loh,6.021849144017403
2063,proc,brine,lce,3.314209859430082
2063,proc,brine,loh,3.764920809368864
2063,proc,spod,lce,4.048301945557919
2063,proc,spod,loh,3.314209859430082
2063,proc,clay,lce,2.361509468242119
2063,proc,clay,loh,5.7350944228737175
2064,proc,brine,lce,3.1563903423143636
2064,proc,brine,loh,3.5856388660655845
2064,proc,spod,lce,3.8555256624361123
2064,proc,spod,loh,3.1563903423143636
2064,proc,clay,lce,2.2490566364210656
2064,proc,clay,loh,5.461994688451159
2065,proc,brine,lce,3.006086040299394
2065,proc,brine,loh,3.4148941581576993
2065,proc,spod,lce,3.671929202320107
2065,proc,spod,loh,3.006086040299394
2065,proc,clay,lce,2.1419587013533956
2065,proc,clay,loh,5.201899703286818
2066,proc,brine,lce,2.8629390859994226
2066,proc,brine,loh,3.25228015062638
2066,proc,spod,lce,3.4970754307810537
2066,proc,spod,loh,2.8629390859994226
2066,proc,clay,lce,2.0399606679556146
2066,proc,clay,loh,4.954190193606493
2067,proc,brine,lce,2.7266086533327836
2067,proc,brine,loh,3.097409667263219
2067,proc,spod,lce,3.3305480293152896
2067,proc,spod,loh,2.7266086533327836
2067,proc,clay,lce,1.9428196837672522
2067,proc,clay,loh,4.718276374863327
2068,proc,brine,lce,2.596770146031222
2068,proc,brine,loh,2.949913968822113
2068,proc,spod,lce,3.171950504109799
2068,proc,spod,loh,2.596770146031222
2068,proc,clay,lce,1.8503044607307162
2068,proc,clay,loh,4.493596547488882
2069,proc,brine,lce,2.4731144247916403
2069,proc,brine,loh,2.80944187506868
2069,proc,spod,lce,3.020905242009333
2069,proc,spod,loh,2.4731144247916403
2069,proc,clay,lce,1.7621947245054443
2069,proc,clay,loh,4.279615759513222
2070,proc,brine,lce,2.355347071230133
2070,proc,brine,loh,2.675658928636837
2070,proc,spod,lce,2.8770526114374593
2070,proc,spod,loh,2.355347071230133
2070,proc,clay,lce,1.6782806900051845
2070,proc,clay,loh,4.075824532869734
2071,proc,brine,lce,2.2431876868858414
2071,proc,brine,loh,2.5482465987017497
2071,proc,spod,lce,2.740050106130914
2071,proc,spod,loh,2.2431876868858414
2071,proc,clay,lce,1.5983625619096997
2071,proc,clay,loh,3.881737650352128
2072,proc,brine,lce,2.136369225605563
2072,proc,brine,loh,2.426901522573095
2072,proc,spod,lce,2.6095715296484894
2072,proc,spod,loh,2.136369225605563
2072,proc,clay,lce,1.5222500589616186
2072,proc,clay,loh,3.6968930003353595
2073,proc,brine,lce,2.0346373577195838
2073,proc,brine,loh,2.3113347834029474
2073,proc,spod,lce,2.485306218712847
2073,proc,spod,loh,2.0346373577195838
2073,proc,clay,lce,1.4497619609158274
2073,proc,clay,loh,3.5208504765098665
2074,proc,brine,lce,1.9377498644948417
2074,proc,brine,loh,2.2012712222885216
2074,proc,spod,lce,2.3669583035360446
2074,proc,spod,loh,1.9377498644948417
2074,proc,clay,lce,1.3807256770626928
2074,proc,clay,loh,3.3531909300093967
2075,proc,brine,lce,1.8454760614236587
2075,proc,brine,loh,2.096448783131925
2075,proc,spod,lce,2.2542460033676615
2075,proc,spod,loh,1.8454760614236587
2075,proc,clay,lce,1.3149768352978026
2075,proc,clay,loh,3.1935151714375203
2076,proc,brine,lce,1.7575962489749133
2076,proc,brine,loh,1.9966178886970718
2076,proc,spod,lce,2.1469009555882494
2076,proc,spod,loh,1.7575962489749133
2076,proc,clay,lce,1.252358890759812
2076,proc,clay,loh,3.0414430204166867
2077,proc,brine,lce,1.6739011894999174
2077,proc,brine,loh,1.9015408463781636
2077,proc,spod,lce,2.044667576750714
2077,proc,spod,loh,1.6739011894999174
2077,proc,clay,lce,1.192722753104583
2077,proc,clay,loh,2.8966124003968443
2078,proc,brine,lce,1.59419160904754
2078,proc,brine,loh,1.8109912822649175
2078,proc,spod,lce,1.9473024540482984
2078,proc,spod,loh,1.59419160904754
2078,proc,clay,lce,1.135926431528174
2078,proc,clay,loh,2.7586784765684227
2079,proc,brine,lce,1.5182777229024194
2079,proc,brine,loh,1.7247536021570644
2079,proc,spod,lce,1.8545737657602845
2079,proc,spod,loh,1.5182777229024194
2079,proc,clay,lce,1.0818346966934993
2079,proc,clay,loh,2.6273128348270696
2080,proc,brine,lce,1.4459787837165896
2080,proc,brine,loh,1.642622478244823
2080,proc,spod,lce,1.7662607292955088
2080,proc,spod,loh,1.4459787837165896
2080,proc,clay,lce,1.0303187587557134
2080,proc,clay,loh,2.502202699835304
2081,proc,brine,lce,1.3771226511586567
2081,proc,brine,loh,1.5644023602331647
2081,proc,spod,lce,1.682153075519532
2081,proc,spod,loh,1.3771226511586567
2081,proc,clay,lce,0.981255960719727
2081,proc,clay,loh,2.383050190319337
2082,proc,brine,lce,1.3115453820558636
2082,proc,brine,loh,1.489907009745871
2082,proc,spod,lce,1.60205054811384
2082,proc,spod,loh,1.3115453820558636
2082,proc,clay,lce,0.93452948639974
2082,proc,clay,loh,2.26957160982794
2083,proc,brine,lce,1.2490908400532035
2083,proc,brine,loh,1.41895905690083
2083,proc,spod,lce,1.525762426775086
2083,proc,spod,loh,1.2490908400532035
2083,proc,clay,lce,0.8900280822854668
2083,proc,clay,loh,2.161496771264705
2084,proc,brine,lce,1.1896103238601936
2084,proc,brine,loh,1.35138957800079
2084,proc,spod,lce,1.4531070731191291
