Year,Stage,Input,Output,Cost
2083,proc,spod,lce,26.76776187324712
2083,proc,clay,loh,26.76776187324712
2083,proc,clay,lce,26.76776187324712
2084,proc,brine,loh,25.493106545949633
2084,proc,brine,lce,25.493106545949633
2084,proc,spod,loh,25.493106545949633
2084,proc,spod,lce,25.493106545949633
2084,proc,clay,loh,25.493106545949633
2084,proc,clay,lce,25.493106545949633
2085,proc,brine,loh,24.279149091380614
2085,proc,brine,lce,24.279149091380614
2085,proc,spod,loh,24.279149091380614
2085,proc,spod,lce,24.279149091380614
2085,proc,clay,loh,24.279149091380614
2085,proc,clay,lce,24.279149091380614
2086,proc,brine,loh,23.122999134648193
2086,proc,brine,lce,23.122999134648193
2086,proc,spod,loh,23.122999134648193
2086,proc,spod,lce,23.122999134648193
2086,proc,clay,loh,23.122999134648193
2086,proc,clay,lce,23.122999134648193
2087,proc,brine,loh,22.021903937760186
2087,proc,brine,lce,22.021903937760186
2087,proc,spod,loh,22.021903937760186
2087,proc,spod,lce,22.021903937760186
2087,proc,clay,loh,22.021903937760186
2087,proc,clay,lce,22.021903937760186
2088,proc,brine,loh,20.97324184548589
2088,proc,brine,lce,20.97324184548589
2088,proc,spod,loh,20.97324184548589
2088,proc,spod,lce,20.97324184548589
2088,proc,clay,loh,20.97324184548589
2088,proc,clay,lce,20.97324184548589
2089,proc,brine,loh,19.974516043319895
2089,proc,brine,lce,19.974516043319895
2089,proc,spod,loh,19.974516043319895
2089,proc,spod,lce,19.974516043319895
2089,proc,clay,loh,19.974516043319895
2089,proc,clay,lce,19.974516043319895
2090,proc,brine,loh,19.023348612685613
2090,proc,brine,lce,19.023348612685613
2090,proc,spod,loh,19.023348612685613
2090,proc,spod,lce,19.023348612685613
2090,proc,clay,loh,19.023348612685613
2090,proc,clay,lce,19.023348612685613
2091,proc,brine,loh,18.117474869224395
2091,proc,brine,lce,18.117474869224395
2091,proc,spod,loh,18.117474869224395
2091,proc,spod,lce,18.117474869224395
2091,proc,clay,loh,18.117474869224395
2091,proc,clay,lce,18.117474869224395
2092,proc,brine,loh,17.2547379706899
2092,proc,brine,lce,17.2547379706899
2092,proc,spod,loh,17.2547379706899
2092,proc,spod,lce,17.2547379706899
2092,proc,clay,loh,17.2547379706899
2092,proc,clay,lce,17.2547379706899
2093,proc,brine,loh,16.43308378160943
2093,proc,brine,lce,16.43308378160943
2093,proc,spod,loh,16.43308378160943
2093,proc,spod,lce,16.43308378160943
2093,proc,clay,loh,16.43308378160943
2093,proc,clay,lce,16.43308378160943
2094,proc,brine,loh,15.65055598248517
2094,proc,brine,lce,15.65055598248517
2094,proc,spod,loh,15.65055598248517
2094,proc,spod,lce,15.65055598248517
2094,proc,clay,loh,15.65055598248517
2094,proc,clay,lce,15.65055598248517
2095,proc,brine,loh,14.905291411890637
2095,proc,brine,lce,14.905291411890637
2095,proc,spod,loh,14.905291411890637
2095,proc,spod,lce,14.905291411890637
2095,proc,clay,loh,14.905291411890637
2095,proc,clay,lce,14.905291411890637
2096,proc,brine,loh,14.195515630372036
2096,proc,brine,lce,14.195515630372036
2096,proc,spod,loh,14.195515630372036
2096,proc,spod,lce,14.195515630372036
2096,proc,clay,loh,14.195515630372036
2096,proc,clay,lce,14.195515630372036
2097,proc,brine,loh,13.519538695592416
2097,proc,brine,lce,13.519538695592416
2097,proc,spod,loh,13.519538695592416
2097,proc,spod,lce,13.519538695592416
2097,proc,clay,loh,13.519538695592416
2097,proc,clay,lce,13.519538695592416
2098,proc,brine,loh,12.875751138659442
2098,proc,brine,lce,12.875751138659442
2098,proc,spod,loh,12.875751138659442
2098,proc,spod,lce,12.875751138659442
2098,proc,clay,loh,12.875751138659442
2098,proc,clay,lce,12.875751138659442
2099,proc,brine,loh,12.262620132056613
2099,proc,brine,lce,12.262620132056613
2099,proc,spod,loh,12.262620132056613
2099,proc,spod,lce,12.262620132056613
2099,proc,clay,loh,12.262620132056613
2099,proc,clay,lce,12.262620132056613
2100,proc,brine,loh,11.678685840053914
2100,proc,brine,lce,11.678685840053914
2100,proc,spod,loh,11.678685840053914
2100,proc,spod,lce,11.678685840053914
2100,proc,clay,loh,11.678685840053914
2100,proc,clay,lce,11.678685840053914
