Year,Stage,Input,Output,Cost
2082,proc,spod,loh,2.8106149966909473
2082,proc,spod,lce,2.8106149966909473
2082,proc,clay,loh,2.8106149966909473
2082,proc,clay,lce,2.8106149966909473
2083,proc,brine,loh,2.676776187324712
2083,proc,brine,lce,2.676776187324712
2083,proc,spod,loh,2.676776187324712
2083,proc,spod,lce,2.676776187324712
2083,proc,clay,loh,2.676776187324712
2083,proc,clay,lce,2.676776187324712
2084,proc,brine,loh,2.5493106545949633
2084,proc,brine,lce,2.5493106545949633
2084,proc,spod,loh,2.5493106545949633
2084,proc,spod,lce,2.5493106545949633
2084,proc,clay,loh,2.5493106545949633
2084,proc,clay,lce,2.5493106545949633
2085,proc,brine,loh,2.4279149091380616
2085,proc,brine,lce,2.4279149091380616
2085,proc,spod,loh,2.4279149091380616
2085,proc,spod,lce,2.4279149091380616
2085,proc,clay,loh,2.4279149091380616
2085,proc,clay,lce,2.4279149091380616
2086,proc,brine,loh,2.3122999134648192
2086,proc,brine,lce,2.3122999134648192
2086,proc,spod,loh,2.3122999134648192
2086,proc,spod,lce,2.3122999134648192
2086,proc,clay,loh,2.3122999134648192
2086,proc,clay,lce,2.3122999134648192
2087,proc,brine,loh,2.2021903937760188
2087,proc,brine,lce,2.2021903937760188
2087,proc,spod,loh,2.2021903937760188
2087,proc,spod,lce,2.2021903937760188
2087,proc,clay,loh,2.2021903937760188
2087,proc,clay,lce,2.2021903937760188
2088,proc,brine,loh,2.097324184548589
2088,proc,brine,lce,2.097324184548589
2088,proc,spod,loh,2.097324184548589
2088,proc,spod,lce,2.097324184548589
2088,proc,clay,loh,2.097324184548589
2088,proc,clay,lce,2.097324184548589
2089,proc,brine,loh,1.9974516043319894
2089,proc,brine,lce,1.9974516043319894
2089,proc,spod,loh,1.9974516043319894
2089,proc,spod,lce,1.9974516043319894
2089,proc,clay,loh,1.9974516043319894
2089,proc,clay,lce,1.9974516043319894
2090,proc,brine,loh,1.9023348612685613
2090,proc,brine,lce,1.9023348612685613
2090,proc,spod,loh,1.9023348612685613
2090,proc,spod,lce,1.9023348612685613
2090,proc,clay,loh,1.9023348612685613
2090,proc,clay,lce,1.9023348612685613
2091,proc,brine,loh,1.8117474869224395
2091,proc,brine,lce,1.8117474869224395
2091,proc,spod,loh,1.8117474869224395
2091,proc,spod,lce,1.8117474869224395
2091,proc,clay,loh,1.8117474869224395
2091,proc,clay,lce,1.8117474869224395
2092,proc,brine,loh,1.72547379706899
2092,proc,brine,lce,1.72547379706899
2092,proc,spod,loh,1.72547379706899
2092,proc,spod,lce,1.72547379706899
2092,proc,clay,loh,1.72547379706899
2092,proc,clay,lce,1.72547379706899
2093,proc,brine,loh,1.643308378160943
2093,proc,brine,lce,1.643308378160943
2093,proc,spod,loh,1.643308378160943
2093,proc,spod,lce,1.643308378160943
2093,proc,clay,loh,1.643308378160943
2093,proc,clay,lce,1.643308378160943
2094,proc,brine,loh,1.5650555982485168
2094,proc,brine,lce,1.5650555982485168
2094,proc,spod,loh,1.5650555982485168
2094,proc,spod,lce,1.5650555982485168
2094,proc,clay,loh,1.5650555982485168
2094,proc,clay,lce,1.5650555982485168
2095,proc,brine,loh,1.4905291411890638
2095,proc,brine,lce,1.4905291411890638
2095,proc,spod,loh,1.4905291411890638
2095,proc,spod,lce,1.4905291411890638
2095,proc,clay,loh,1.4905291411890638
2095,proc,clay,lce,1.4905291411890638
2096,proc,brine,loh,1.4195515630372038
2096,proc,brine,lce,1.4195515630372038
2096,proc,spod,loh,1.4195515630372038
2096,proc,spod,lce,1.4195515630372038
2096,proc,clay,loh,1.4195515630372038
2096,proc,clay,lce,1.4195515630372038
2097,proc,brine,loh,1.3519538695592417
2097,proc,brine,lce,1.3519538695592417
2097,proc,spod,loh,1.3519538695592417
2097,proc,spod,lce,1.3519538695592417
2097,proc,clay,loh,1.3519538695592417
2097,proc,clay,lce,1.3519538695592417
2098,proc,brine,loh,1.2875751138659441
2098,proc,brine,lce,1.2875751138659441
2098,proc,spod,loh,1.2875751138659441
2098,proc,spod,lce,1.2875751138659441
2098,proc,clay,loh,1.2875751138659441
2098,proc,clay,lce,1.2875751138659441
2099,proc,brine,loh,1.2262620132056614
2099,proc,brine,lce,1.2262620132056614
2099,proc,spod,loh,1.2262620132056614
2099,proc,spod,lce,1.2262620132056614
2099,proc,clay,loh,1.2262620132056614
2099,proc,clay,lce,1.2262620132056614
2100,proc,brine,loh,1.1678685840053915
2100,proc,brine,lce,1.1678685840053915
2100,proc,spod,loh,1.1678685840053915
2100,proc,spod,lce,1.1678685840053915
2100,proc,clay,loh,1.1678685840053915
2100,proc,clay,lce,1.1678685840053915
