Year,Stage,Input,Output,Cost
2057,rec,phev_nmc,lce,95.17739981010303
2057,rec,bev_lfp,loh,95.17739981010303
2057,rec,bev_lfp,lce,95.17739981010303
2057,rec,phev_lfp,loh,95.17739981010303
2057,rec,phev_lfp,lce,95.17739981010303
2058,rec,bev_nmc,loh,90.64514267628857
2058,rec,bev_nmc,lce,90.64514267628857
2058,rec,phev_nmc,loh,90.64514267628857
2058,rec,phev_nmc,lce,90.64514267628857
2058,rec,bev_lfp,loh,90.64514267628857
2058,rec,bev_lfp,lce,90.64514267628857
2058,rec,phev_lfp,loh,90.64514267628857
2058,rec,phev_lfp,lce,90.64514267628857
2059,rec,bev_nmc,loh,86.32870731075104
2059,rec,bev_nmc,lce,86.32870731075104
2059,rec,phev_nmc,loh,86.32870731075104
2059,rec,phev_nmc,lce,86.32870731075104
2059,rec,bev_lfp,loh,86.32870731075104
2059,rec,bev_lfp,lce,86.32870731075104
2059,rec,phev_lfp,loh,86.32870731075104
2059,rec,phev_lfp,lce,86.32870731075104
2060,rec,bev_nmc,loh,82.21781648642956
2060,rec,bev_nmc,lce,82.21781648642956
2060,rec,phev_nmc,loh,82.21781648642956
2060,rec,phev_nmc,lce,82.21781648642956
2060,rec,bev_lfp,loh,82.21781648642956
2060,rec,bev_lfp,lce,82.21781648642956
2060,rec,phev_lfp,loh,82.21781648642956
2060,rec,phev_lfp,lce,82.21781648642956
2061,rec,bev_nmc,loh,78.30268236802816
2061,rec,bev_nmc,lce,78.30268236802816
2061,rec,phev_nmc,loh,78.30268236802816
2061,rec,phev_nmc,lce,78.30268236802816
2061,rec,bev_lfp,loh,78.30268236802816
2061,rec,bev_lfp,lce,78.30268236802816
2061,rec,phev_lfp,loh,78.30268236802816
2061,rec,phev_lfp,lce,78.30268236802816
2062,rec,bev_nmc,loh,74.57398320764585
2062,rec,bev_nmc,lce,74.57398320764585
2062,rec,phev_nmc,loh,74.57398320764585
2062,rec,phev_nmc,lce,74.57398320764585
2062,rec,bev_lfp,loh,74.57398320764585
2062,rec,bev_lfp,lce,74.57398320764585
2062,rec,phev_lfp,loh,74.57398320764585
2062,rec,phev_lfp,lce,74.57398320764585
2063,rec,bev_nmc,loh,71.02284115013892
2063,rec,bev_nmc,lce,71.02284115013892
2063,rec,phev_nmc,loh,71.02284115013892
